,file,artist,genre,style,Dir,image,artist_name,image_description
922,DATA/Baroque/diego-velazquez_philip-iv-1624.jpg,0,135,144,Baroque,diego-velazquez_philip-iv-1624.jpg,diego velazquez,philip iv 
923,DATA/Baroque/jan-steen_worship-of-golden-calf-1677.jpg,0,136,144,Baroque,jan-steen_worship-of-golden-calf-1677.jpg,jan steen,worship of golden calf 
924,DATA/Baroque/caravaggio_crowning-with-thorns-1603(1).jpg,0,136,144,Baroque,caravaggio_crowning-with-thorns-1603(1).jpg,caravaggio,crowning with thorns 1603(1)
925,DATA/Baroque/diego-velazquez_portrait-of-philip-iv-of-spain-1656.jpg,0,135,144,Baroque,diego-velazquez_portrait-of-philip-iv-of-spain-1656.jpg,diego velazquez,portrait of philip iv of spain 
926,DATA/Baroque/jan-steen_peasants-before-an-inn-1653.jpg,0,131,144,Baroque,jan-steen_peasants-before-an-inn-1653.jpg,jan steen,peasants before an inn 
927,DATA/Baroque/jan-steen_court.jpg,0,131,144,Baroque,jan-steen_court.jpg,jan steen,court
928,DATA/Baroque/peter-paul-rubens_isabella-brant.jpg,80,135,144,Baroque,peter-paul-rubens_isabella-brant.jpg,peter paul rubens,isabella brant
929,DATA/Baroque/diego-velazquez_temptation-of-st-thomas-aquinas.jpg,0,136,144,Baroque,diego-velazquez_temptation-of-st-thomas-aquinas.jpg,diego velazquez,temptation of st thomas aquinas
930,DATA/Baroque/le-nain-brothers_the-cart-1641.jpg,0,131,144,Baroque,le-nain-brothers_the-cart-1641.jpg,le nain brothers,the cart 
931,DATA/Baroque/bartolome-esteban-murillo_the-two-trinities-1682.jpg,61,136,144,Baroque,bartolome-esteban-murillo_the-two-trinities-1682.jpg,bartolome esteban murillo,the two trinities 
932,DATA/Baroque/diego-velazquez_portrait-of-don-luis-de-gongora-y-argote-1622.jpg,0,135,144,Baroque,diego-velazquez_portrait-of-don-luis-de-gongora-y-argote-1622.jpg,diego velazquez,portrait of don luis de gongora y argote 
933,DATA/Baroque/peter-paul-rubens_portrait-of-a-man.jpg,80,135,144,Baroque,peter-paul-rubens_portrait-of-a-man.jpg,peter paul rubens,portrait of a man
934,DATA/Baroque/peter-paul-rubens_the-road-to-calvary-1637.jpg,80,136,144,Baroque,peter-paul-rubens_the-road-to-calvary-1637.jpg,peter paul rubens,the road to calvary 
935,DATA/Baroque/caravaggio_supper-at-emmaus-1606(1).jpg,0,136,144,Baroque,caravaggio_supper-at-emmaus-1606(1).jpg,caravaggio,supper at emmaus 1606(1)
936,DATA/Baroque/annibale-carracci_the-virgin-appears-to-st-luke-and-catherine-1592.jpg,0,136,144,Baroque,annibale-carracci_the-virgin-appears-to-st-luke-and-catherine-1592.jpg,annibale carracci,the virgin appears to st luke and catherine 
937,DATA/Baroque/bartolome-esteban-murillo_christ-in-the-garden-of-olives.jpg,61,136,144,Baroque,bartolome-esteban-murillo_christ-in-the-garden-of-olives.jpg,bartolome esteban murillo,christ in the garden of olives
938,DATA/Baroque/sebastien-bourdon_solomon-making-a-sacrifice-to-the-idols.jpg,0,136,144,Baroque,sebastien-bourdon_solomon-making-a-sacrifice-to-the-idols.jpg,sebastien bourdon,solomon making a sacrifice to the idols
939,DATA/Baroque/frans-snyders_fruits-in-a-bowl-on-a-red-tablecloth.jpg,0,138,144,Baroque,frans-snyders_fruits-in-a-bowl-on-a-red-tablecloth.jpg,frans snyders,fruits in a bowl on a red tablecloth
940,DATA/Baroque/le-nain-brothers_the-artist-s-studio.jpg,0,131,144,Baroque,le-nain-brothers_the-artist-s-studio.jpg,le nain brothers,the artist s studio
941,DATA/Baroque/johannes-vermeer_youg-woman-playing-a-guitar.jpg,0,131,144,Baroque,johannes-vermeer_youg-woman-playing-a-guitar.jpg,johannes vermeer,youg woman playing a guitar
942,DATA/Baroque/frans-hals_portrait-of-a-member-of-the-haarlem-civic-guard.jpg,116,135,144,Baroque,frans-hals_portrait-of-a-member-of-the-haarlem-civic-guard.jpg,frans hals,portrait of a member of the haarlem civic guard
943,DATA/Baroque/peter-paul-rubens_agrippina-and-germanicus.jpg,80,135,144,Baroque,peter-paul-rubens_agrippina-and-germanicus.jpg,peter paul rubens,agrippina and germanicus
944,DATA/Baroque/ivan-nikitin_a-malorossian-hetman-probably-pavlo-polubotok-1720.jpg,0,135,144,Baroque,ivan-nikitin_a-malorossian-hetman-probably-pavlo-polubotok-1720.jpg,ivan nikitin,a malorossian hetman probably pavlo polubotok 
945,DATA/Baroque/peter-paul-rubens_miracles-of-st-ignatius.jpg,80,136,144,Baroque,peter-paul-rubens_miracles-of-st-ignatius.jpg,peter paul rubens,miracles of st ignatius
946,DATA/Baroque/gerrit-dou_the-old-schoolmaster-1671.jpg,0,131,144,Baroque,gerrit-dou_the-old-schoolmaster-1671.jpg,gerrit dou,the old schoolmaster 
947,DATA/Baroque/jean-baptiste-simeon-chardin_pears-walnuts-and-glass-of-wine.jpg,0,138,144,Baroque,jean-baptiste-simeon-chardin_pears-walnuts-and-glass-of-wine.jpg,jean baptiste simeon chardin,pears walnuts and glass of wine
948,DATA/Baroque/sebastien-bourdon_le-crucifiement-de-saint-pierre-1643.jpg,0,136,144,Baroque,sebastien-bourdon_le-crucifiement-de-saint-pierre-1643.jpg,sebastien bourdon,le crucifiement de saint pierre 
949,DATA/Baroque/anthony-van-dyck_apostle-jude-1621.jpg,114,136,144,Baroque,anthony-van-dyck_apostle-jude-1621.jpg,anthony van dyck,apostle jude 
950,DATA/Baroque/jacques-stella_infant-st-john-the-baptist.jpg,0,136,144,Baroque,jacques-stella_infant-st-john-the-baptist.jpg,jacques stella,infant st john the baptist
951,DATA/Baroque/frans-hals_portrait-of-a-man-possibly-nicolaes-hasselaer-1635.jpg,116,135,144,Baroque,frans-hals_portrait-of-a-man-possibly-nicolaes-hasselaer-1635.jpg,frans hals,portrait of a man possibly nicolaes hasselaer 
952,DATA/Baroque/jacob-jordaens_the-bean-king-the-king-drinks-1638.jpg,125,131,144,Baroque,jacob-jordaens_the-bean-king-the-king-drinks-1638.jpg,jacob jordaens,the bean king the king drinks 
953,DATA/Baroque/aleksey-antropov_portrait-of-fyodor-dubyansky-1761.jpg,0,135,144,Baroque,aleksey-antropov_portrait-of-fyodor-dubyansky-1761.jpg,aleksey antropov,portrait of fyodor dubyansky 
954,DATA/Baroque/ivan-nikitin_portrait-of-andrei-nartov.jpg,0,135,144,Baroque,ivan-nikitin_portrait-of-andrei-nartov.jpg,ivan nikitin,portrait of andrei nartov
955,DATA/Baroque/frans-hals_portrait-of-jacob-pietersz-olycan.jpg,116,135,144,Baroque,frans-hals_portrait-of-jacob-pietersz-olycan.jpg,frans hals,portrait of jacob pietersz olycan
956,DATA/Baroque/adriaen-van-de-venne_portrait-of-maurice-prince-of-orange.jpg,0,135,144,Baroque,adriaen-van-de-venne_portrait-of-maurice-prince-of-orange.jpg,adriaen van de venne,portrait of maurice prince of orange
957,DATA/Baroque/peter-paul-rubens_nicolas-rubens.jpg,80,135,144,Baroque,peter-paul-rubens_nicolas-rubens.jpg,peter paul rubens,nicolas rubens
958,DATA/Baroque/anthony-van-dyck_nicolaes-van-der-borght-merchant-of-antwerp.jpg,114,135,144,Baroque,anthony-van-dyck_nicolaes-van-der-borght-merchant-of-antwerp.jpg,anthony van dyck,nicolaes van der borght merchant of antwerp
959,DATA/Baroque/francesco-guardi_the-doge-at-the-basilica-of-la-salute-1770.jpg,0,130,144,Baroque,francesco-guardi_the-doge-at-the-basilica-of-la-salute-1770.jpg,francesco guardi,the doge at the basilica of la salute 
960,DATA/Baroque/diego-velazquez_view-of-zaragoza-1647.jpg,0,130,144,Baroque,diego-velazquez_view-of-zaragoza-1647.jpg,diego velazquez,view of zaragoza 
961,DATA/Baroque/guido-reni_repentant-peter-1637.jpg,0,136,144,Baroque,guido-reni_repentant-peter-1637.jpg,guido reni,repentant peter 
962,DATA/Baroque/diego-velazquez_prince-balthasar-carlos.jpg,0,135,144,Baroque,diego-velazquez_prince-balthasar-carlos.jpg,diego velazquez,prince balthasar carlos
963,DATA/Baroque/frans-hals_maritge-voogt-claesdr.jpg,116,135,144,Baroque,frans-hals_maritge-voogt-claesdr.jpg,frans hals,maritge voogt claesdr
964,DATA/Baroque/bartolome-esteban-murillo_angel-carrying-the-cross-1660.jpg,61,136,144,Baroque,bartolome-esteban-murillo_angel-carrying-the-cross-1660.jpg,bartolome esteban murillo,angel carrying the cross 
965,DATA/Baroque/caravaggio_rest-on-the-flight-into-egypt(1).jpg,0,136,144,Baroque,caravaggio_rest-on-the-flight-into-egypt(1).jpg,caravaggio,rest on the flight into egypt(1)
966,DATA/Baroque/gerrit-dou_anna-and-blind-tobit.jpg,0,131,144,Baroque,gerrit-dou_anna-and-blind-tobit.jpg,gerrit dou,anna and blind tobit
967,DATA/Baroque/adriaen-brouwer_the-smokers-1.jpg,0,131,144,Baroque,adriaen-brouwer_the-smokers-1.jpg,adriaen brouwer,the smokers 
968,DATA/Baroque/peter-paul-rubens_the-triumphal-car-of-kallo-sketch.jpg,80,137,144,Baroque,peter-paul-rubens_the-triumphal-car-of-kallo-sketch.jpg,peter paul rubens,the triumphal car of kallo sketch
969,DATA/Baroque/jan-steen_supper-at-emmaus-1668.jpg,0,136,144,Baroque,jan-steen_supper-at-emmaus-1668.jpg,jan steen,supper at emmaus 
970,DATA/Baroque/peter-paul-rubens_portrait-of-isabella-brandt-1.jpg,80,135,144,Baroque,peter-paul-rubens_portrait-of-isabella-brandt-1.jpg,peter paul rubens,portrait of isabella brandt 
971,DATA/Baroque/jan-steen_tavern-scene.jpg,0,131,144,Baroque,jan-steen_tavern-scene.jpg,jan steen,tavern scene
972,DATA/Baroque/peter-paul-rubens_the-nativity-of-the-virgin-mary.jpg,80,136,144,Baroque,peter-paul-rubens_the-nativity-of-the-virgin-mary.jpg,peter paul rubens,the nativity of the virgin mary
973,DATA/Baroque/adriaen-van-de-venne_emblem-from-cats-monita-amoris-virginei.jpg,0,132,144,Baroque,adriaen-van-de-venne_emblem-from-cats-monita-amoris-virginei.jpg,adriaen van de venne,emblem from cats monita amoris virginei
974,DATA/Baroque/aleksey-antropov_the-last-supper.jpg,0,136,144,Baroque,aleksey-antropov_the-last-supper.jpg,aleksey antropov,the last supper
975,DATA/Baroque/guido-reni_portrait-of-old-woman-1630.jpg,0,135,144,Baroque,guido-reni_portrait-of-old-woman-1630.jpg,guido reni,portrait of old woman 
976,DATA/Baroque/isaac-van-ostade_a-barn-interior-with-a-slaughtered-pig-children-playing-beyond.jpg,0,131,144,Baroque,isaac-van-ostade_a-barn-interior-with-a-slaughtered-pig-children-playing-beyond.jpg,isaac van ostade,a barn interior with a slaughtered pig children playing beyond
977,DATA/Baroque/esaias-van-de-velde_merry-company-banqueting-on-a-terrace.jpg,0,131,144,Baroque,esaias-van-de-velde_merry-company-banqueting-on-a-terrace.jpg,esaias van de velde,merry company banqueting on a terrace
978,DATA/Baroque/caravaggio_salome-with-the-head-of-john-the-baptist(1).jpg,0,136,144,Baroque,caravaggio_salome-with-the-head-of-john-the-baptist(1).jpg,caravaggio,salome with the head of john the baptist(1)
979,DATA/Baroque/jan-steen_dancing-couple-detail-1663-11.jpg,0,131,144,Baroque,jan-steen_dancing-couple-detail-1663-11.jpg,jan steen,dancing couple detail 1663 
980,DATA/Baroque/francisco-de-zurbaran_st-apollonia-1636.jpg,0,136,144,Baroque,francisco-de-zurbaran_st-apollonia-1636.jpg,francisco de zurbaran,st apollonia 
981,DATA/Baroque/anthony-van-dyck_the-capture-of-christ-1620.jpg,114,136,144,Baroque,anthony-van-dyck_the-capture-of-christ-1620.jpg,anthony van dyck,the capture of christ 
982,DATA/Baroque/peter-paul-rubens_portrait-of-nicolas-de-respaigne-1618.jpg,80,135,144,Baroque,peter-paul-rubens_portrait-of-nicolas-de-respaigne-1618.jpg,peter paul rubens,portrait of nicolas de respaigne 
983,DATA/Baroque/ivan-rutkovych_icon-sermon-of-saint-john-the-baptist-1699-1(1).jpg,0,136,144,Baroque,ivan-rutkovych_icon-sermon-of-saint-john-the-baptist-1699-1(1).jpg,ivan rutkovych,icon sermon of saint john the baptist 1699 1(1)
984,DATA/Baroque/diego-velazquez_portrait-of-a-man-1628.jpg,0,135,144,Baroque,diego-velazquez_portrait-of-a-man-1628.jpg,diego velazquez,portrait of a man 
985,DATA/Baroque/francisco-de-zurbaran_the-holy-face.jpg,0,136,144,Baroque,francisco-de-zurbaran_the-holy-face.jpg,francisco de zurbaran,the holy face
986,DATA/Baroque/annibale-carracci_christ-in-glory-1598.jpg,0,136,144,Baroque,annibale-carracci_christ-in-glory-1598.jpg,annibale carracci,christ in glory 
987,DATA/Baroque/anthony-van-dyck_portrait-of-isabella-van-assche-wife-of-justus-van-meerstraten-d-1639-1634-35-oil-on-canvas-1635.jpg,114,135,144,Baroque,anthony-van-dyck_portrait-of-isabella-van-assche-wife-of-justus-van-meerstraten-d-1639-1634-35-oil-on-canvas-1635.jpg,anthony van dyck,portrait of isabella van assche wife of justus van meerstraten d 1639 1634 35 oil on canvas 
988,DATA/Baroque/gerrit-dou_old-woman-with-a-candle.jpg,0,131,144,Baroque,gerrit-dou_old-woman-with-a-candle.jpg,gerrit dou,old woman with a candle
989,DATA/Baroque/frans-hals_portrait-of-tyman-oosdorp-1656.jpg,116,135,144,Baroque,frans-hals_portrait-of-tyman-oosdorp-1656.jpg,frans hals,portrait of tyman oosdorp 
990,DATA/Baroque/annibale-carracci_butcher-s-shop.jpg,0,131,144,Baroque,annibale-carracci_butcher-s-shop.jpg,annibale carracci,butcher s shop
991,DATA/Baroque/guido-reni_portrait-of-cardinal-bernardino-spada-1631.jpg,0,135,144,Baroque,guido-reni_portrait-of-cardinal-bernardino-spada-1631.jpg,guido reni,portrait of cardinal bernardino spada 
992,DATA/Baroque/josefa-de-obidos_cesta-com-cerejas-queijos-e-barros.jpg,0,138,144,Baroque,josefa-de-obidos_cesta-com-cerejas-queijos-e-barros.jpg,josefa de obidos,cesta com cerejas queijos e barros
993,DATA/Baroque/jacob-jordaens_study-of-three-women-and-child-1623.jpg,125,137,144,Baroque,jacob-jordaens_study-of-three-women-and-child-1623.jpg,jacob jordaens,study of three women and child 
994,DATA/Baroque/francesco-guardi_campo-santi-giovanni-e-paolo-1763.jpg,0,130,144,Baroque,francesco-guardi_campo-santi-giovanni-e-paolo-1763.jpg,francesco guardi,campo santi giovanni e paolo 
995,DATA/Baroque/frans-hals_young-man-with-a-skull.jpg,116,135,144,Baroque,frans-hals_young-man-with-a-skull.jpg,frans hals,young man with a skull
996,DATA/Baroque/diego-velazquez_a-young-lady.jpg,0,135,144,Baroque,diego-velazquez_a-young-lady.jpg,diego velazquez,a young lady
997,DATA/Baroque/jacob-jordaens_christ-driving-the-merchants-from-the-temple.jpg,125,136,144,Baroque,jacob-jordaens_christ-driving-the-merchants-from-the-temple.jpg,jacob jordaens,christ driving the merchants from the temple
998,DATA/Baroque/giovanni-paolo-panini_the-adoration-of-the-magi-1757.jpg,0,136,144,Baroque,giovanni-paolo-panini_the-adoration-of-the-magi-1757.jpg,giovanni paolo panini,the adoration of the magi 
999,DATA/Baroque/adriaen-brouwer_peasant-inn.jpg,0,131,144,Baroque,adriaen-brouwer_peasant-inn.jpg,adriaen brouwer,peasant inn
1000,DATA/Baroque/josefa-de-obidos_vis-o-de-s-o-jo-o-da-cruz.jpg,0,136,144,Baroque,josefa-de-obidos_vis-o-de-s-o-jo-o-da-cruz.jpg,josefa de obidos,vis o de s o jo o da cruz
1001,DATA/Baroque/anthony-van-dyck_charles-i-king-of-england-at-the-hunt.jpg,114,135,144,Baroque,anthony-van-dyck_charles-i-king-of-england-at-the-hunt.jpg,anthony van dyck,charles i king of england at the hunt
1002,DATA/Baroque/anthony-van-dyck_porrtrait-of-the-sculptor-duquesnoy-1629.jpg,114,135,144,Baroque,anthony-van-dyck_porrtrait-of-the-sculptor-duquesnoy-1629.jpg,anthony van dyck,porrtrait of the sculptor duquesnoy 
1003,DATA/Baroque/juan-de-valdes-leal_head-of-a-woman.jpg,0,135,144,Baroque,juan-de-valdes-leal_head-of-a-woman.jpg,juan de valdes leal,head of a woman
1004,DATA/Baroque/peter-paul-rubens_head-of-a-franciscan-friar-1617.jpg,80,135,144,Baroque,peter-paul-rubens_head-of-a-franciscan-friar-1617.jpg,peter paul rubens,head of a franciscan friar 
1005,DATA/Baroque/peter-paul-rubens_the-holy-family-with-st-elizabeth-1615-1.jpg,80,136,144,Baroque,peter-paul-rubens_the-holy-family-with-st-elizabeth-1615-1.jpg,peter paul rubens,the holy family with st elizabeth 1615 
1006,DATA/Baroque/pietro-da-cortona_piet-1625.jpg,0,136,144,Baroque,pietro-da-cortona_piet-1625.jpg,pietro da cortona,piet 
1007,DATA/Baroque/adriaen-van-de-venne_emblem.jpg,0,131,144,Baroque,adriaen-van-de-venne_emblem.jpg,adriaen van de venne,emblem
1008,DATA/Baroque/jacob-jordaens_portrait-of-magdalena-de-cuyper-1636.jpg,125,135,144,Baroque,jacob-jordaens_portrait-of-magdalena-de-cuyper-1636.jpg,jacob jordaens,portrait of magdalena de cuyper 
1009,DATA/Baroque/frans-hals_portrait-of-willem-coymans-1645.jpg,116,135,144,Baroque,frans-hals_portrait-of-willem-coymans-1645.jpg,frans hals,portrait of willem coymans 
1010,DATA/Baroque/bartolome-esteban-murillo_mary-and-child-with-angels-playing-music-1675.jpg,61,136,144,Baroque,bartolome-esteban-murillo_mary-and-child-with-angels-playing-music-1675.jpg,bartolome esteban murillo,mary and child with angels playing music 
1011,DATA/Baroque/diego-velazquez_portrait-of-don-diego-de-corral-y-arellano-1632.jpg,0,135,144,Baroque,diego-velazquez_portrait-of-don-diego-de-corral-y-arellano-1632.jpg,diego velazquez,portrait of don diego de corral y arellano 
1012,DATA/Baroque/anthony-van-dyck_nicholas-lanier-1630.jpg,114,135,144,Baroque,anthony-van-dyck_nicholas-lanier-1630.jpg,anthony van dyck,nicholas lanier 
1013,DATA/Baroque/diego-velazquez_head-of-a-man.jpg,0,135,144,Baroque,diego-velazquez_head-of-a-man.jpg,diego velazquez,head of a man
1014,DATA/Baroque/le-nain-brothers_mary-magdalene-in-meditation.jpg,0,136,144,Baroque,le-nain-brothers_mary-magdalene-in-meditation.jpg,le nain brothers,mary magdalene in meditation
1015,DATA/Baroque/agostino-carracci_st-agatha-from-the-episode-holy-women-1578.jpg,0,136,144,Baroque,agostino-carracci_st-agatha-from-the-episode-holy-women-1578.jpg,agostino carracci,st agatha from the episode holy women 
1016,DATA/Baroque/caravaggio_martyrdom-of-saint-ursula-1610(1).jpg,0,136,144,Baroque,caravaggio_martyrdom-of-saint-ursula-1610(1).jpg,caravaggio,martyrdom of saint ursula 1610(1)
1017,DATA/Baroque/william-hogarth_portrait-of-madam-salter-1744.jpg,0,135,144,Baroque,william-hogarth_portrait-of-madam-salter-1744.jpg,william hogarth,portrait of madam salter 
1018,DATA/Baroque/peter-paul-rubens_albert-and-nicolaas-rubens-1627.jpg,80,135,144,Baroque,peter-paul-rubens_albert-and-nicolaas-rubens-1627.jpg,peter paul rubens,albert and nicolaas rubens 
1019,DATA/Baroque/guido-reni_st-joseph-1.jpg,0,136,144,Baroque,guido-reni_st-joseph-1.jpg,guido reni,st joseph 
1020,DATA/Baroque/anthony-van-dyck_virgin-with-donors.jpg,114,136,144,Baroque,anthony-van-dyck_virgin-with-donors.jpg,anthony van dyck,virgin with donors
1021,DATA/Baroque/francisco-de-zurbaran_appearance-of-st-peter-to-st-peter-nolasco-1629.jpg,0,136,144,Baroque,francisco-de-zurbaran_appearance-of-st-peter-to-st-peter-nolasco-1629.jpg,francisco de zurbaran,appearance of st peter to st peter nolasco 
1022,DATA/Baroque/bartolome-esteban-murillo_mother-of-sorrows.jpg,61,136,144,Baroque,bartolome-esteban-murillo_mother-of-sorrows.jpg,bartolome esteban murillo,mother of sorrows
1023,DATA/Baroque/paul-bril_landscape.jpg,0,133,144,Baroque,paul-bril_landscape.jpg,paul bril,landscape
1024,DATA/Baroque/willem-kalf_peasant-interior-with-woman-at-a-well.jpg,0,131,144,Baroque,willem-kalf_peasant-interior-with-woman-at-a-well.jpg,willem kalf,peasant interior with woman at a well
1025,DATA/Baroque/aleksey-antropov_portrait-of-empress-elizaveta-petrovna.jpg,0,135,144,Baroque,aleksey-antropov_portrait-of-empress-elizaveta-petrovna.jpg,aleksey antropov,portrait of empress elizaveta petrovna
1026,DATA/Baroque/joshua-reynolds_david-garrick.jpg,83,135,144,Baroque,joshua-reynolds_david-garrick.jpg,joshua reynolds,david garrick
1027,DATA/Baroque/adriaen-van-ostade_scene-in-the-tavern.jpg,0,131,144,Baroque,adriaen-van-ostade_scene-in-the-tavern.jpg,adriaen van ostade,scene in the tavern
1028,DATA/Baroque/diego-velazquez_portrait-of-the-count-duke-of-olivares-1624.jpg,0,135,144,Baroque,diego-velazquez_portrait-of-the-count-duke-of-olivares-1624.jpg,diego velazquez,portrait of the count duke of olivares 
1029,DATA/Baroque/caravaggio_portrait-of-a-courtesan(2).jpg,0,135,144,Baroque,caravaggio_portrait-of-a-courtesan(2).jpg,caravaggio,portrait of a courtesan(2)
1030,DATA/Baroque/joseph-wright_the-iron-forge-1772.jpg,110,131,144,Baroque,joseph-wright_the-iron-forge-1772.jpg,joseph wright,the iron forge 
1031,DATA/Baroque/frans-hals_portrait-of-a-woman-1640.jpg,116,135,144,Baroque,frans-hals_portrait-of-a-woman-1640.jpg,frans hals,portrait of a woman 
1032,DATA/Baroque/jacob-jordaens_the-bean-king-1.jpg,125,131,144,Baroque,jacob-jordaens_the-bean-king-1.jpg,jacob jordaens,the bean king 
1033,DATA/Baroque/antoine-pesne_ernst-friedrich-baron-of-the-inn-and-knyphausen-royal-prussian-minister-1707.jpg,0,135,144,Baroque,antoine-pesne_ernst-friedrich-baron-of-the-inn-and-knyphausen-royal-prussian-minister-1707.jpg,antoine pesne,ernst friedrich baron of the inn and knyphausen royal prussian minister 
1034,DATA/Baroque/gerrit-dou_an-old-man-lighting-his-pipe-in-a-study.jpg,0,131,144,Baroque,gerrit-dou_an-old-man-lighting-his-pipe-in-a-study.jpg,gerrit dou,an old man lighting his pipe in a study
1035,DATA/Baroque/bartolome-esteban-murillo_saint-augustine-in-meditation.jpg,61,136,144,Baroque,bartolome-esteban-murillo_saint-augustine-in-meditation.jpg,bartolome esteban murillo,saint augustine in meditation
1036,DATA/Baroque/le-nain-brothers_adoration-of-the-shepherds.jpg,0,136,144,Baroque,le-nain-brothers_adoration-of-the-shepherds.jpg,le nain brothers,adoration of the shepherds
1037,DATA/Baroque/guido-reni_st-mary-magdalene-1632.jpg,0,136,144,Baroque,guido-reni_st-mary-magdalene-1632.jpg,guido reni,st mary magdalene 
1038,DATA/Baroque/diego-velazquez_prince-balthasar-carlos-on-horseback-1635.jpg,0,135,144,Baroque,diego-velazquez_prince-balthasar-carlos-on-horseback-1635.jpg,diego velazquez,prince balthasar carlos on horseback 
1039,DATA/Baroque/francesco-solimena_diedci.jpg,0,136,144,Baroque,francesco-solimena_diedci.jpg,francesco solimena,diedci
1040,DATA/Baroque/annibale-carracci_triptych-1605.jpg,0,136,144,Baroque,annibale-carracci_triptych-1605.jpg,annibale carracci,triptych 
1041,DATA/Baroque/le-nain-brothers_smokers-in-an-interior-1643.jpg,0,131,144,Baroque,le-nain-brothers_smokers-in-an-interior-1643.jpg,le nain brothers,smokers in an interior 
1042,DATA/Baroque/caravaggio_adoration-of-the-shepherds-1609.jpg,0,136,144,Baroque,caravaggio_adoration-of-the-shepherds-1609.jpg,caravaggio,adoration of the shepherds 
1043,DATA/Baroque/frans-hals_dorothea-berck-1644.jpg,116,135,144,Baroque,frans-hals_dorothea-berck-1644.jpg,frans hals,dorothea berck 
1044,DATA/Baroque/jusepe-de-ribera_communion-of-the-apostles-1651.jpg,0,136,144,Baroque,jusepe-de-ribera_communion-of-the-apostles-1651.jpg,jusepe de ribera,communion of the apostles 
1045,DATA/Baroque/anthony-van-dyck_maria-and-child-and-saints.jpg,114,136,144,Baroque,anthony-van-dyck_maria-and-child-and-saints.jpg,anthony van dyck,maria and child and saints
1046,DATA/Baroque/antoine-pesne_portrait-of-a-man.jpg,0,135,144,Baroque,antoine-pesne_portrait-of-a-man.jpg,antoine pesne,portrait of a man
1047,DATA/Baroque/frans-hals_portrait-of-a-man-1.jpg,116,135,144,Baroque,frans-hals_portrait-of-a-man-1.jpg,frans hals,portrait of a man 
1048,DATA/Baroque/bartolome-esteban-murillo_jacob-s-dream-1665.jpg,61,136,144,Baroque,bartolome-esteban-murillo_jacob-s-dream-1665.jpg,bartolome esteban murillo,jacob s dream 
1049,DATA/Baroque/yov-kondzelevych_icon-of-the-mother-of-god-from-the-maniava-hermitage-iconostasis-1705.jpg,0,136,144,Baroque,yov-kondzelevych_icon-of-the-mother-of-god-from-the-maniava-hermitage-iconostasis-1705.jpg,yov kondzelevych,icon of the mother of god from the maniava hermitage iconostasis 
1050,DATA/Baroque/josefa-de-obidos_o-menino-jesus-salvador-do-mundo.jpg,0,136,144,Baroque,josefa-de-obidos_o-menino-jesus-salvador-do-mundo.jpg,josefa de obidos,o menino jesus salvador do mundo
1051,DATA/Baroque/frans-hals_johannes-hoornbeek.jpg,116,135,144,Baroque,frans-hals_johannes-hoornbeek.jpg,frans hals,johannes hoornbeek
1052,DATA/Baroque/gerard-terborch_the-reading-lesson.jpg,0,131,144,Baroque,gerard-terborch_the-reading-lesson.jpg,gerard terborch,the reading lesson
1053,DATA/Baroque/mario-nuzzi_natura-morta-di-fiori-in-un-vaso.jpg,0,138,144,Baroque,mario-nuzzi_natura-morta-di-fiori-in-un-vaso.jpg,mario nuzzi,natura morta di fiori in un vaso
1054,DATA/Baroque/gabriel-metsu_vegetable-market-in-amsterdam-1662.jpg,0,131,144,Baroque,gabriel-metsu_vegetable-market-in-amsterdam-1662.jpg,gabriel metsu,vegetable market in amsterdam 
1055,DATA/Baroque/guido-reni_ecce-homo.jpg,0,136,144,Baroque,guido-reni_ecce-homo.jpg,guido reni,ecce homo
1056,DATA/Baroque/francesco-solimena_portrait-of-aurora-sanseverino.jpg,0,135,144,Baroque,francesco-solimena_portrait-of-aurora-sanseverino.jpg,francesco solimena,portrait of aurora sanseverino
1057,DATA/Baroque/frans-hals_isabella-coymans.jpg,116,135,144,Baroque,frans-hals_isabella-coymans.jpg,frans hals,isabella coymans
1058,DATA/Baroque/frans-hals_portrait-of-a-woman-1633.jpg,116,135,144,Baroque,frans-hals_portrait-of-a-woman-1633.jpg,frans hals,portrait of a woman 
1059,DATA/Baroque/adriaen-van-ostade_tavern-scene.jpg,0,131,144,Baroque,adriaen-van-ostade_tavern-scene.jpg,adriaen van ostade,tavern scene
1060,DATA/Baroque/jean-baptiste-simeon-chardin_the-attributes-of-art-1766.jpg,0,138,144,Baroque,jean-baptiste-simeon-chardin_the-attributes-of-art-1766.jpg,jean baptiste simeon chardin,the attributes of art 
1061,DATA/Baroque/paul-bril_a-wooded-landscape-with-a-bridge-and-sportsmen-at-the-edge-of-the-river-1590.jpg,0,131,144,Baroque,paul-bril_a-wooded-landscape-with-a-bridge-and-sportsmen-at-the-edge-of-the-river-1590.jpg,paul bril,a wooded landscape with a bridge and sportsmen at the edge of the river 
1062,DATA/Baroque/diego-velazquez_the-buffoon-juan-de-calabazas-calabacillas.jpg,0,135,144,Baroque,diego-velazquez_the-buffoon-juan-de-calabazas-calabacillas.jpg,diego velazquez,the buffoon juan de calabazas calabacillas
1063,DATA/Baroque/francisco-de-zurbaran_st-dorothy.jpg,0,136,144,Baroque,francisco-de-zurbaran_st-dorothy.jpg,francisco de zurbaran,st dorothy
